visualization_filename, serialization
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_10.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), +( 'phase application received', X( tau, 'phase procedure aborted' ), ->( X( tau, ->( 'enter senddate letter to competent authority', 'enter senddate letter to stakeholders' ) ), +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'reception through OLO' ), +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, 'treat subcases completeness' ), +( *( 'send confirmation receipt', tau ), ->( X( tau, +( X( tau, 'applicant is stakeholder' ), X( tau, 'terminate on request' ), X( tau, 'no permit needed or only notification needed' ) ) ), 'forward to the competent authority', X( tau, ->( 'regular procedure without MER', X( tau, ->( X( tau, ->( 'create procedure confirmation', 'create publication document' ) ), 'start WABOprocedure' ) ) ) ) ) ), X( tau, ->( +( 'send procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ) ), X( tau, 'inform BAG administrator' ) ) ), X( tau, 'registration date publication' ) ) ) ) ), X( tau, ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline' ) ) ) ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_20.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), +( X( tau, 'enter senddate acknowledgement' ), ->( X( tau, 'treat subcases completeness' ), +( X( tau, 'phase procedure aborted' ), ->( X( tau, ->( 'enter senddate letter to competent authority', 'enter senddate letter to stakeholders' ) ), +( 'phase application received', ->( X( tau, 'reception through OLO' ), +( X( tau, 'applicant is stakeholder' ), *( 'send confirmation receipt', tau ), X( tau, +( X( tau, 'terminate on request' ), X( tau, 'no permit needed or only notification needed' ) ) ) ) ) ), X( tau, ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline' ) ) ) ) ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), X( tau, 'enter senddate procedure confirmation' ), X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), X( tau, 'send procedure confirmation' ), X( tau, 'registration date publication' ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_30.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), X( tau, ->( X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders', 'phase procedure aborted', 'phase forwarded to competent authority' ) ), +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ) ), +( 'enter senddate acknowledgement', ->( X( tau, 'treat subcases completeness' ), X( tau, 'terminate on request' ), 'phase application received', *( 'send confirmation receipt', tau ) ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), X( tau, 'enter senddate procedure confirmation' ), X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), X( tau, 'send procedure confirmation' ), X( tau, 'registration date publication' ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_40.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), X( tau, ->( X( tau, ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), 'terminate on request', X( tau, ->( X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline' ) ), 'phase procedure aborted', X( tau, 'phase forwarded to competent authority' ) ) ), X( tau, +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ) ) ), +( 'enter senddate acknowledgement', ->( 'phase application received', *( 'send confirmation receipt', tau ) ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), X( tau, 'send procedure confirmation' ), X( tau, 'registration date publication' ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_50.svg', "->( 'register submission date request', 'OLO messaging active', X( ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline', 'phase procedure aborted' ), ->( X( tau, ->( 'create procedure confirmation', 'create publication document' ) ), 'terminate on request', X( tau, ->( 'phase forwarded to competent authority', +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), 'enter senddate acknowledgement', 'phase application received', X( tau, 'start WABOprocedure', 'reception through OLO', 'treat subcases completeness' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), 'send procedure confirmation', 'registration date publication' ) ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_60.svg', "->( 'register submission date request', 'OLO messaging active', X( ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline', 'phase procedure aborted' ), ->( X( tau, ->( 'create procedure confirmation', 'create publication document' ) ), 'terminate on request', X( ->( 'phase forwarded to competent authority', +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), 'enter senddate acknowledgement', 'phase application received', X( tau, 'start WABOprocedure', 'reception through OLO', 'treat subcases completeness' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), 'send procedure confirmation', 'registration date publication' ) ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_70.svg', "->( 'register submission date request', 'OLO messaging active', X( ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline', 'phase procedure aborted' ), ->( X( tau, ->( 'create procedure confirmation', 'create publication document' ) ), X( ->( 'terminate on request', 'phase application received' ), ->( X( ->( 'phase forwarded to competent authority', +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), 'enter senddate acknowledgement' ) ), X( 'start WABOprocedure', 'reception through OLO', 'treat subcases completeness' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), 'send procedure confirmation', 'registration date publication' ) ), X( tau, 'close case' ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_12_noise_90.svg', "->( 'register submission date request', 'OLO messaging active', X( ->( 'enter date termination request received', 'message terminate request', 'enter senddate request termination', 'register deadline', 'phase procedure aborted' ), ->( X( tau, ->( 'create procedure confirmation', 'create publication document' ) ), X( ->( 'terminate on request', 'phase application received' ), ->( X( ->( 'phase forwarded to competent authority', +( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), 'enter senddate acknowledgement' ) ), X( 'start WABOprocedure', 'reception through OLO', 'treat subcases completeness' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', X( tau, 'inform BAG administrator' ), 'enter senddate procedure confirmation', X( tau, *( 'registrer date of publishing received request', 'suspend term' ) ), 'send procedure confirmation', 'registration date publication' ) ), 'close case' )")
('BPIC15_1/process_tree_case_size_betwee_12_and_13_noise_10.svg', "->( +( 'phase application received', 'register submission date request', X( tau, 'phase procedure aborted' ), ->( X( tau, ->( 'enter senddate letter to competent authority', 'enter senddate letter to stakeholders' ) ), +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( *( ->( X( tau, ->( X( tau, 'regular procedure without MER' ), X( tau, ->( 'create procedure confirmation', 'publish' ) ), X( tau, 'create publication document', 'OLO messaging active' ) ) ), X( tau, +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, 'reception through OLO', 'treat subcases completeness' ), +( X( tau, 'registration date publication' ), ->( X( tau, +( X( tau, 'start WABOprocedure' ), X( tau, *( 'send confirmation receipt', tau ) ) ) ), X( tau, 'send procedure confirmation' ) ) ), X( tau, ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ) ) ) ), X( tau, 'forward to the competent authority', 'enter senddate acknowledgement' ), X( tau, 'terminate on request' ) ), tau ), X( tau, 'suspend term' ) ) ), X( tau, ->( X( tau, 'initiative competent authority' ), 'enter date termination request received', X( tau, ->( 'phase procedure prematurely terminated', X( tau, 'create message terminate request' ) ) ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'register deadline' ) ) ) ) ), X( tau, 'read publication date field', ->( 'phase archived case', 'phase case handled' ), 'close case', ->( 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application' ) ) )")
('BPIC15_1/process_tree_case_size_betwee_12_and_13_noise_20.svg', "->( 'register submission date request', +( 'phase application received', *( X( +( X( tau, 'OLO messaging active' ), X( 'terminate on request', ->( X( tau, 'reception through OLO' ), X( 'forward to the competent authority', 'send confirmation receipt' ) ) ) ), ->( X( 'enter senddate procedure confirmation', ->( 'regular procedure without MER', X( tau, ->( 'create procedure confirmation', 'publish' ) ), X( tau, 'create publication document' ) ) ), X( tau, ->( X( tau, 'registrer date of publishing received request' ), X( tau, 'send procedure confirmation' ), +( X( tau, 'registration date publication' ), X( tau, 'start WABOprocedure' ) ) ) ) ) ), tau ) ), X( tau, ->( X( tau, ->( 'enter date termination request received', X( tau, ->( 'phase procedure prematurely terminated', X( tau, 'create message terminate request' ) ) ), +( 'message terminate request', 'enter senddate request termination' ) ) ), +( X( tau, 'register deadline' ), 'phase procedure aborted' ), X( tau, 'phase forwarded to competent authority' ) ) ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), X( tau, 'enter senddate acknowledgement' ), X( tau, 'read publication date field', ->( 'phase archived case', 'phase case handled' ), 'close case', ->( 'no permit required for application', 'MER present', 'activities regular procedure', 'phased application' ) ) )")
